distance_km,num_stops,pickup_hour,is_rush,rain,hub_dwell,eta_min
146.71275239550266,3,8,1,0,3.5113333318152513,235.41225724595012
161.5056684244285,4,12,0,0,9.69714480629349,274.09215171978906
132.09788997543276,4,10,0,1,17.63754211913438,249.33517703023827
138.76303633905263,3,15,0,0,0.03962589056458046,239.33976846786655
169.98993466149855,4,19,0,0,3.3244697771373093,275.0247568041154
50.683933762978,7,9,1,0,7.588991579216696,142.59964856225182
98.39556776498496,7,17,1,1,6.085890153246351,227.86666081262328
45.02067892210084,8,11,0,0,0.7558315050598632,105.63056865907858
197.54593359133275,4,7,1,0,5.924992131481737,321.1072692429141
188.86780859763604,6,12,0,0,1.11993237587784,330.78898853571104
8.845935462332674,3,7,1,0,2.875083747724622,32.27477828643923
141.409459330622,6,12,0,0,13.814583738919106,261.47098853460824
185.1244151657175,5,13,0,1,1.9671061488262542,300.3701120932054
36.93449368033937,2,7,1,0,10.944617991910215,78.0303038787504
114.02110087997326,4,13,0,0,36.09336705155347,228.79166086525888
183.18217122002034,4,17,1,0,2.8366771226699097,319.11481786258696
7.755249738573969,9,18,1,0,3.004934346390973,77.9093209334762
139.78663318212114,11,12,0,0,30.595763023608118,303.0085891468672
60.1724524671376,5,8,1,0,10.940398251936863,164.12354471644636
184.95484287992954,6,18,1,0,14.701278882904132,344.12114371919
194.2405907879082,7,12,0,0,15.678811742108625,321.77255532332487
188.90903133357335,4,6,0,0,13.088077633404197,325.7218562761353
95.36862911483529,12,7,1,1,37.634993226243154,261.8759636511784
172.54648754687338,6,10,0,1,3.2123250557744103,297.0860670549272
169.06533030847902,6,16,1,0,7.305779178501358,301.4558921065845
64.50099417540787,4,18,1,0,10.908775645052021,156.3726452726333
165.9541793559848,8,14,0,0,12.284743070855992,291.69488384136685
8.36451930838303,3,6,0,0,2.1338501095327826,47.832515120154305
119.65770581792856,6,10,0,0,20.835083679238338,231.20604964036409
46.7717586202529,5,11,0,0,16.86021371249991,115.93810540694118
24.992810269678483,7,19,0,0,3.067541537191318,80.25184482510619
16.31368712421262,5,19,0,1,7.851884259699789,81.95168851260645
139.5614663997498,6,8,1,0,3.49144704340451,247.81313130936988
68.63511778984517,4,10,0,1,4.5552896338503865,141.58294909943382
145.22858753422352,6,7,1,0,7.626455680582563,263.0471271659613
14.005911818989532,7,16,1,0,7.7540597670132865,99.24714686247364
63.74277722829146,4,13,0,0,7.594127194262532,136.61869895201033
108.3587671826921,8,17,1,0,7.858308353642325,216.94051707793238
158.35390980295375,5,8,1,1,10.109605010140243,291.3062116183727
64.43174808348192,3,10,0,0,0.15831553163624532,107.07903388480611
125.5523839109648,13,18,1,0,1.50616399371178,249.75274521946463
177.30957189900124,5,17,1,0,6.35401477139395,304.4235459260533
123.5567744482786,3,6,0,0,12.323396929457129,197.74879388429468
47.35893547597312,8,10,0,1,7.118556152908058,119.91293539158093
5.855755529751066,2,6,0,0,9.913979790628488,29.08092747438872
174.14967590628504,1,14,0,0,35.299760069186185,308.0329604048295
5.232612759227041,4,7,1,0,13.095770692346612,47.51369838586896
175.06563286415567,11,11,0,1,28.11190820807457,350.8111455726075
106.25848967141519,3,14,0,0,0.19188419212687977,161.10601016250266
187.87447200406635,10,8,1,1,5.9268406091830155,359.9620675316208
159.95786391895942,4,11,0,0,4.377543027587153,272.7101979346294
199.58888799613416,7,6,0,0,12.225584187474665,362.04464353726524
70.79165127489031,6,19,0,0,26.512412801784397,128.86224546603415
153.67046949729425,4,12,0,0,0.411159404791642,247.85552077470444
80.9842518082392,9,7,1,0,0.590123584702668,172.42074271073201
96.49524844047787,5,10,0,0,11.172923800253596,174.2084675238441
125.87358718045564,6,10,0,0,4.247312903317967,215.34824821201232
174.8617457230814,5,17,1,0,2.2692677201525995,311.99325240514514
196.83261037065972,5,6,0,0,30.947660946255937,363.99323239960546
153.88640935903913,4,16,1,0,0.14138394902076368,256.0039014425093
84.13558965129941,6,12,0,0,3.201773081079011,171.37851418017868
84.85004345313696,4,9,1,0,4.030114023248687,146.36668555072208
147.7788780161894,8,9,1,1,15.26853081896093,309.25741750287216
48.51665200789216,3,12,0,0,8.249453823150981,99.35914019414149
22.984348513147538,8,15,0,0,3.980528803013743,82.59976421964132
71.56980937051453,5,18,1,0,1.8603256060259024,155.09013788855555
58.16055933916226,4,6,0,1,2.457480058009212,139.1220448963947
59.965315970742026,4,19,0,0,0.39441899057061336,123.78429749156462
47.487942458932075,9,11,0,0,18.13173593606354,137.94864749200624
9.376544737636015,11,6,0,0,1.2464010511744263,116.61379332351251
4.556913011949348,6,18,1,0,17.31868516571014,81.66278985775051
197.55675555747027,9,11,0,0,1.498655653524443,346.57897966587154
86.12685361343661,2,15,0,0,23.634811293634716,170.55256810811628
77.48100278477665,7,7,1,0,11.347913150766285,180.43451681632698
136.2498092559209,3,15,0,1,4.339152010660214,251.0045171553093
44.43252368514777,5,16,1,0,4.987223472429754,117.08847937316898
190.04227560609485,5,6,0,0,3.3485766684024174,329.92075216165955
157.48265786869484,9,13,0,0,2.3735663154094473,306.53626849575403
18.792789460139645,8,12,0,1,24.198854900895572,110.54541186318653
84.09857438120075,5,7,1,1,2.038566828305545,192.4132723468909
175.94454320487077,8,7,1,0,1.935222356768707,324.20303219538005
189.00167243599066,6,10,0,0,4.4669955022052275,331.21692910396223
94.01290073872407,8,9,1,0,41.552843263830006,254.55130430746777
123.06886645293083,4,17,1,1,6.253338264862107,224.99404953279515
34.23975527232297,5,9,1,0,4.390430774895399,122.39022070377757
198.24255660125834,9,14,0,0,65.36546139591944,399.52941769819245
47.10266857530524,8,16,1,0,13.472344316139427,140.80778916395496
188.60362305289001,3,6,0,0,28.936326820419357,341.28226750094314
130.27968314948131,3,19,0,0,2.8624713470952106,232.741070966935
121.93962218089297,7,18,1,0,14.032222411007677,249.40463544267183
103.02501369228521,9,15,0,0,22.131654167746383,235.35355287153175
46.903292531833976,5,14,0,0,7.536668373927135,132.61227968375243
36.12907836909614,7,17,1,0,5.514442407504514,104.63743582534057
44.8767556049649,9,8,1,1,3.509163752259959,111.71226349309471
38.10121416670665,7,13,0,0,8.37654635762376,94.36236575406173
156.13731023978391,5,10,0,0,2.1336654810502624,274.755434217541
70.6749265741793,7,15,0,1,5.6536324391795105,124.75088264631822
12.510692636115877,7,8,1,0,11.474088206771372,116.55959035283928
193.85142339802147,5,14,0,0,10.565764495197138,333.6680009556733
176.87339110772172,5,14,0,0,12.036180689852024,306.0784288653873
185.6227043558474,6,13,0,0,8.83218836590047,336.72828638647576
198.98665670664062,10,8,1,0,0.026338236734875113,354.2044831039083
35.60515459467797,6,8,1,0,0.2709932234785577,94.74303262945256
79.85216176162909,7,15,0,0,8.68120225482775,179.96801592997355
151.88945666511418,10,17,1,0,33.802760371781794,322.3909107532739
139.50810299270466,4,16,1,1,2.162293542043589,250.9537764040199
31.625285361631157,11,15,0,0,12.636620168322153,115.95536893119689
163.35079187313295,8,8,1,0,5.6775913951996495,289.4785324240108
45.66367379549547,7,19,0,0,1.4977231017386106,89.79431910950304
45.53970534970199,6,16,1,1,0.33844813559968573,123.32826721612489
107.8579101557893,6,11,0,0,12.495810552649107,199.4130923275377
118.99504703349892,10,17,1,0,1.5541044185119497,260.51750858550685
116.43715535972443,8,7,1,0,3.5443392185158693,226.1344270840036
19.205880642153218,8,14,0,0,5.1312525711360575,68.85450667399118
175.6147116634457,6,7,1,0,12.237439186458898,318.9824617838541
53.8544084751525,3,15,0,1,4.904049260769652,123.43565750844746
26.77346933527803,6,13,0,0,4.882332539387925,91.68592018228065
177.86086789392647,5,15,0,0,15.81014770146137,330.62308259571785
191.17464814772092,8,9,1,0,0.07005621454859097,335.8610960072805
172.56339583582468,4,9,1,0,14.018425096497559,303.7734877006422
162.09369887025073,4,10,0,0,7.374744811035034,284.89296712947277
131.39315414716532,7,19,0,0,7.801910234732951,227.99057490156858
110.62061675121872,4,6,0,0,4.239708903565514,188.6454776447199
18.310365222370617,6,9,1,0,0.9704725301092741,98.54398760729768
82.28218940106905,4,11,0,0,0.952270113518493,154.10189493505692
75.16501488545049,9,17,1,0,4.1678934705579405,174.2477363384217
52.691002968304915,4,15,0,0,12.744377145676545,134.26439853216672
144.9606026240284,8,7,1,0,22.22355799076006,293.86852749871423
99.6792712806754,6,19,0,0,16.725090015215866,201.83453788041214
17.12819696562194,7,16,1,0,15.99083134093754,99.44393526268901
44.81645718801246,5,8,1,0,0.05749728963320033,85.56221402838537
136.9684939682596,7,16,1,0,2.127189173507494,264.3748304753218
16.15004103856974,8,19,0,0,29.02021704190274,87.18612018055371
170.39017589570497,11,9,1,0,20.415015245669927,346.3872982488457
99.53415887578089,8,8,1,1,1.3551121609419512,204.4994799865147
96.63672888800295,7,14,0,0,10.110587491584974,191.06881778529473
118.889149147244,5,11,0,1,5.676195919281381,222.49240398787035
165.1115122191047,7,16,1,0,0.07713226481996702,301.6655390512722
70.21403237253642,3,10,0,0,16.102006322409757,145.08047642616864
135.92521435925366,3,10,0,0,28.670725502324576,258.8856407168379
113.58066083516242,4,7,1,0,25.355005993052284,210.99556676549278
54.13862576371484,10,17,1,0,4.849573714806134,127.21343573742763
175.84736728467644,5,19,0,0,15.502961918316737,331.31194864444967
159.6877782997787,8,18,1,1,6.891123033447423,302.10415375899476
132.03191509702668,9,14,0,0,39.11470238778677,294.26420458542447
170.26576408975413,7,7,1,0,33.04593738220642,365.5514307337702
173.59154599100066,4,10,0,0,14.843618227444242,291.1866257551771
141.96423236629192,7,12,0,0,6.373925488122611,244.578947835343
167.56565234437073,4,8,1,0,23.221427642096284,308.23220795910123
139.79682087218745,8,18,1,1,2.5354728786577505,288.3759664116805
136.34801358029978,7,13,0,1,2.410795788915932,276.5983351377173
124.10366426482167,3,10,0,0,8.169794807455151,212.58733343659497
150.79061127197062,2,15,0,0,17.09514022903936,249.5174893711532
32.56241595332166,3,17,1,0,0.6411424063225822,77.59079774577636
176.29328108058675,6,8,1,0,15.357108423499817,307.18637252581243
174.49686202130115,5,8,1,0,29.82290344196537,328.48104970825085
6.82020932387727,6,8,1,0,7.896536120653883,75.54666015148169
165.33753336238777,9,16,1,0,2.402352734484127,294.43764554628797
26.645103627215594,5,17,1,0,9.987802786356124,100.44755984867818
67.68865199756924,7,8,1,0,2.191863704456143,148.32751200041594
148.95814300202994,4,9,1,1,4.950682603753183,265.48077439719907
32.99121931361333,5,15,0,0,12.027414302877332,83.40381320704714
163.77543779969338,9,6,0,1,4.802290870014787,296.52004215565233
166.59470141359063,6,17,1,0,6.623589766647352,313.15009499643037
101.9860790184064,8,8,1,1,7.88013811150921,224.63166118621874
2.2707884716498823,3,15,0,0,4.146410743183028,15.699949586318645
58.120588501807646,6,15,0,0,0.7939074672912126,126.22800394855646
123.7684567567727,11,10,0,1,7.151832136746777,250.06577926060646
196.25604942745727,5,18,1,0,6.690653123625165,334.7877701693344
126.730891876317,6,13,0,0,5.559839609711195,234.10755690819207
52.7009126317678,4,13,0,0,2.0393525517250968,95.6986044602526
127.16713491682266,4,14,0,0,0.5371513216980477,202.3045662910464
108.45709056345524,9,14,0,0,17.523763054521115,203.78978777887406
156.18923363507758,4,18,1,0,7.5996361768267375,277.74234087691985
22.289147126564725,8,11,0,1,39.266945327220036,111.61488665100839
152.44455259790357,9,18,1,0,38.08736686627126,336.6095634478554
108.71204915654594,5,15,0,0,8.676777382225861,182.63318744356798
192.63540876793994,6,12,0,0,6.735848607311072,333.9754013583181
69.03256104169853,7,17,1,0,2.0634823165175913,144.82869772695412
126.89175673365568,2,18,1,0,4.769649480061865,228.3570133392486
186.47359299649347,3,16,1,1,15.391235921683982,341.1509225618149
21.399435870145172,4,17,1,0,33.02910232078616,95.19528648958521
187.5084689600538,5,19,0,0,9.158607733316654,332.74713349420307
137.88925873786187,5,9,1,0,9.59425089405437,259.59395781455686
14.499574761929209,5,8,1,0,28.552265518749927,77.10870710090227
60.891749822416436,4,16,1,0,1.3575303348837742,138.4249941435934
141.92624564041103,6,8,1,1,9.463391754024993,269.5215514326746
14.402769692285569,6,7,1,0,8.80507642684954,91.729019823853
116.85192157507838,3,13,0,0,2.2953373519115114,167.82108044633313
69.83072833363839,7,12,0,1,14.864071065011522,179.89222642163344
124.56218803572794,4,13,0,0,1.2692683313190178,229.53935391380952
10.102664728690057,5,18,1,0,0.6533036083324127,58.13935463467148
174.43582442432287,4,11,0,0,6.657952987826965,291.6068162589529
194.724304866302,7,18,1,0,3.5627669632451324,350.60143268256473
193.8066932018526,5,15,0,0,5.729432238323858,346.73520784986977
150.18071451684202,2,17,1,0,1.1944829452674859,243.8384892494636
26.88716178599576,10,15,0,0,6.022145782592707,93.60282594602232
151.8943759898755,8,10,0,0,5.791105212484416,283.0609891453906
5.892796375301501,6,6,0,0,33.97656818367715,80.1232891896183
5.4025867542704535,5,13,0,0,12.82183382836189,54.707597080272706
65.3984336107587,3,7,1,0,25.316582238110975,129.3098641214427
98.23999489052848,5,6,0,1,15.197540294036624,177.82881841627182
154.31107614375085,6,14,0,0,15.504236358514456,267.5833452771267
136.97577994469452,5,19,0,0,20.078925496964914,258.0244858459485
89.73463856897293,7,16,1,0,2.955686301748728,184.789584211421
55.45170659005151,4,16,1,0,5.563704544111588,124.80954509772737
199.42777553138453,8,13,0,0,20.81118029106452,338.64898601726253
85.81007914495862,6,16,1,0,0.6926464413565535,154.9341958807332
90.82601784160542,7,14,0,0,0.5670324392154836,190.58408100523428
33.56114041714217,8,10,0,0,10.439811309374933,109.88168525187237
159.16710020123594,3,8,1,0,24.030577976768484,283.84385121400265
139.04276293051623,7,19,0,0,15.808613395792609,263.11127672091845
44.93315294496332,5,16,1,1,16.04518700389664,145.63266483342989
17.393828077552698,7,13,0,0,4.462480508700702,82.70410626732937
136.4193611128679,4,9,1,0,8.957540871723939,235.19312714132857
131.2477316419459,7,19,0,0,14.761651284772658,239.1309722562604
55.37864587264365,9,6,0,0,15.786183682355832,146.10070427498175
190.22184888783167,4,14,0,0,8.688904232059556,313.51944397439064
31.060520464399147,8,16,1,0,16.113473084429877,93.58203329888309
87.03462540747778,16,9,1,0,0.27310248572635076,225.09343873117874
188.77956811335218,8,17,1,0,28.575746876902546,368.62210094464376
84.52573606829834,7,7,1,0,20.446711046239905,208.0398418884553
128.06666358515304,4,15,0,1,0.5334518944086768,206.51954757995458
80.12128519459606,3,8,1,0,5.435659723679076,166.47461823901563
55.568825267385336,6,11,0,0,25.19207853531735,155.47438027837643
196.81155194400583,7,14,0,1,7.190690396304518,358.4741003316375
82.45746725669356,7,11,0,0,0.9590627126917172,164.31653073886815
178.92574153214775,5,17,1,1,33.9682728218046,335.6439840364316
46.76096657232615,2,17,1,0,4.439346338017557,100.05175951433108
43.407836100991574,7,9,1,0,7.261818246238705,109.51125120041243
7.195682494017761,9,6,0,0,9.995499552084496,93.31581446183435
130.68169824980112,3,7,1,0,17.86393273918459,239.25704128523753
74.33674240102847,3,12,0,0,20.64525259592871,136.05704544354617
173.00729171808777,3,8,1,1,10.586916392854365,307.7986154486647
95.16877143161987,6,7,1,0,29.64583175269125,244.64307955753148
193.67049215502962,8,17,1,0,2.472034322075365,359.8640380216414
37.91957762492111,8,11,0,0,23.52132479206511,144.37208990569826
173.85601042316654,10,19,0,1,2.10835547655896,334.5970071814044
155.5427737055566,5,9,1,0,22.48481381056806,292.2664045952756
154.41344708416634,8,6,0,0,2.4319905918231424,303.0140310580637
169.11186239526066,6,14,0,0,12.7028756279328,288.4425855117239
152.44377419765678,8,14,0,1,16.980393089960437,298.7081085457744
125.61784400465166,8,16,1,0,4.951628778106124,244.328032844479
27.11773065879513,4,10,0,0,1.2047242409447392,45.75434354756757
7.472709718759131,6,13,0,0,4.502187991085281,41.0411266370578
184.2487217153217,6,11,0,0,0.636038121486896,300.8621170081104
123.71341258962687,6,12,0,0,10.767757868515634,204.6942585151238
159.51092090425908,6,18,1,0,11.9458694177418,286.089983750156
96.82294795099746,9,11,0,0,3.124209229320492,218.1360672592961
24.344329603516503,3,12,0,0,10.54386432431117,57.591749051331064
25.911972648307536,7,8,1,0,0.6029243303615599,76.5830823153445
137.42749215856531,7,19,0,1,0.32041626479403723,260.54902139083373
86.63087308499307,7,16,1,0,5.242629671145153,217.83166831588096
40.90442061336701,2,8,1,0,6.625064140294206,81.18184421905599
98.82731480154594,11,15,0,0,0.18786455519104892,189.72614490677512
13.777578477951684,6,19,0,1,8.91391692652202,53.67802017783971
116.81230898096535,4,8,1,0,17.882987728498872,214.85178144792565
54.529687482584436,1,15,0,0,5.284976423360309,73.17415625779547
159.71426102680044,8,11,0,1,13.745670053756669,300.3515587047372
62.76202982579118,5,6,0,1,1.6384301008766198,122.74358461568889
91.58880966727844,7,19,0,0,7.541409095168186,176.14830545501835
3.3124874417120265,5,17,1,0,15.566294121361208,63.046722192436874
15.416930671117218,3,18,1,0,11.45832134716728,69.01374487586659
79.10621772493027,5,17,1,0,15.12543801819534,182.29372887349243
96.50782810870759,10,18,1,0,12.770285053666871,235.2292491499798
120.40408907574144,5,14,0,1,1.2900215607978958,206.87584380247512
59.04085316315134,6,18,1,0,1.083299825942285,145.97310843738654
139.30139533918197,9,14,0,0,37.10841592953527,286.6600536511144
172.1643570406517,3,19,0,0,6.583722906924812,285.17618479783454
156.1903467897766,3,9,1,0,13.182457560802455,282.85826235066014
8.884146244323071,6,7,1,0,11.442438037774556,65.70643016756325
96.62088250430796,5,19,0,0,0.45305003974965385,168.35638675460507
21.881105505216798,9,12,0,0,6.864635339097488,97.37179348881703
49.16695815664296,7,19,0,0,7.368314449183625,107.46741063576421
197.34585606016213,10,18,1,0,16.53341050546949,410.9042889109303
29.356613037401132,8,12,0,0,32.74893912115069,111.3063496910226
100.27874253681986,3,11,0,0,3.4168807559471133,167.29021925790536
124.0129911293057,9,13,0,1,0.6065321709180811,210.9320412022583
140.7905291382767,4,8,1,0,6.449366532946462,232.8192153757672
112.37008801389591,6,7,1,0,0.30302033257951455,218.05967360854262
2.944398636417548,5,15,0,0,4.868145171911892,27.88107943946726
65.96580034055438,6,6,0,1,3.1918758467944426,154.48633430849088
104.02461703355758,5,17,1,0,2.783592784922652,195.00484871355417
18.485433329821838,9,8,1,0,0.01612322651871607,91.9974453541027
70.77475931062698,1,13,0,0,2.885192741348858,119.53868952037014
7.6074186494819465,8,17,1,0,3.8554089704849397,66.13361741025118
16.637120933849125,5,13,0,0,24.195273783498877,85.58166780977409
79.98773196411761,6,12,0,0,0.9239718097604164,164.57605239276984
27.41043505456901,3,17,1,0,14.566759027979582,99.37184327577064
113.94062880405008,4,7,1,0,12.90485806759747,210.9478006442472
138.20352885831588,4,8,1,0,3.9489835661996135,242.72975019284647
160.3167531227075,2,18,1,1,23.74978507900972,297.0596156733328
40.82989860471721,4,12,0,0,10.651126983130892,96.55282411926791
34.329033869554884,5,16,1,0,1.020303714479334,69.4434364615546
21.80900022654565,5,13,0,0,2.2817321811088345,60.65882217645277
127.6496196591837,8,14,0,0,5.1271543422351495,227.0602834031514
141.58866957089333,10,11,0,0,34.202003414864016,288.51885253880954
7.285642820302765,2,15,0,0,3.0709779327543334,20.51079761916985
187.30623700249427,4,8,1,0,5.589915018380549,338.5329663102631
11.34228544664301,6,14,0,1,8.225089803010817,71.13211875857961
108.71797072491302,2,10,0,0,4.393058866289897,174.40333951040932
142.10304337073237,4,17,1,0,12.07225448819872,269.1221182788673
174.32285562547102,6,9,1,0,10.814363329884307,311.88099447905404
143.10329949435314,8,14,0,0,0.623079028716438,236.08359382672714
160.54388853088858,5,15,0,0,5.59924385607,300.4266291387677
68.5505883160184,7,17,1,0,15.190604862588264,179.95992837864097
163.15019763555594,5,7,1,0,10.214058087050423,289.2389981815516
16.942854430550355,4,15,0,0,6.165312785799265,67.97868587267433
179.068514556045,6,9,1,0,13.088479478924748,320.65769633077326
109.97088285459351,5,18,1,0,11.101425373844602,224.57378690604344
163.64225622253625,5,11,0,0,18.177540817395144,301.7869281316583
91.01133861914172,5,16,1,0,0.5234244129887939,174.5910274431777
129.07196134410847,6,11,0,1,7.663193372093825,245.54226756761548
105.75412952628653,5,17,1,0,10.797561159537562,197.50326477141564
146.58631482931105,9,16,1,0,11.252865553946945,282.80054862697375
17.244366424087325,4,15,0,0,25.566805345753206,84.64746035658041
13.010064714122196,6,10,0,1,5.303764206915497,55.98728306167354
50.17354356801914,5,15,0,0,15.853071440450288,131.3965856847609
32.749391342524476,4,12,0,0,15.41939569675083,91.09299433210144
174.48492975184814,6,10,0,0,3.1315431849693147,295.9956899269234
44.623583484250815,6,11,0,0,3.1238003635125704,102.20149777549202
195.19718590800713,6,19,0,0,28.619923314389695,343.41091710852953
68.04226256245026,3,19,0,0,3.9215796969128625,117.71650759806107
37.241465222051154,5,6,0,0,5.351219140961016,79.47104879570182
158.15000292135335,5,13,0,0,9.262190697753276,287.72100956572785
132.08284732467433,8,19,0,0,3.806312331007591,247.27977651988354
100.14094757417466,3,10,0,0,10.841199120224921,183.5743843814581
111.51734663658861,4,10,0,0,3.4170397494047777,205.346984387715
144.1211538761805,5,19,0,0,7.493576486444939,249.87036778353615
46.46249352492845,6,15,0,0,8.200429446095017,104.62510415730777
199.27044929529166,8,11,0,0,16.122646592699553,351.7250180757947
194.98383926720985,6,11,0,0,19.66620310110892,345.10041187589746
130.41481158304043,4,13,0,0,11.444301017763614,221.7752075280628
40.70894773489988,3,9,1,0,3.1472620222746572,87.67512880625608
136.36542024382697,6,9,1,0,6.233565254601685,235.23673538373902
15.367483386855993,8,8,1,0,8.274751411512474,98.08230440723732
7.099847938955407,6,14,0,0,3.535749249182179,28.742402183945103
52.278894813731526,6,13,0,0,28.134135686713773,160.43295506594774
93.06196839112394,8,10,0,0,1.1498916203018108,164.71926047726905
173.78622857626772,8,16,1,0,17.924858539932703,348.91680010172604
145.7066448834953,11,13,0,1,5.55851732856309,283.581133224974
148.79859771879623,5,11,0,0,29.097315974660816,317.65805576348373
85.673173555167,5,10,0,0,7.604462624775955,178.149192936298
69.84106351684562,1,18,1,0,13.082552831597187,136.78021137009006
74.83671383393593,4,14,0,1,13.260706141925322,149.32815170381733
197.5422631834755,4,14,0,0,11.973399861405236,361.63826255547497
8.981729091084013,3,16,1,0,0.5063817211196916,38.12821608390158
173.53926772836726,10,13,0,0,9.733178743540279,304.52083265433293
116.15640630590629,9,17,1,0,22.519814965629642,236.90622419761883
88.28446841872851,9,18,1,0,18.54750201433938,209.23648516689508
145.32627442261216,5,15,0,1,24.644828250811987,293.65472042255317
97.84711934351587,11,8,1,1,5.876845984803189,204.92363917211358
174.81122437825044,4,18,1,0,6.062350171936332,306.38159989810123
180.23967093824044,3,14,0,0,16.512368710791982,293.0392708254874
84.92246444781763,3,11,0,0,3.6164405324233595,153.97067252898833
56.08873164977526,3,14,0,0,14.48484613135683,121.53048515478754
118.87771539007909,7,6,0,0,7.01988199172418,222.838628872369
182.5603057777215,3,6,0,0,3.069731186652824,285.8086217499426
42.92177561212765,10,11,0,0,10.319297677093697,142.47403765708515
124.97035012913307,9,17,1,0,3.5068502008536306,244.9904452961807
126.68048379841159,5,9,1,0,11.14066161024544,259.8897090912256
146.88949146064093,5,10,0,0,8.423604842609366,247.7626191924467
27.181969340324702,4,10,0,0,12.808333590913431,78.11902965861857
143.44916797173562,10,8,1,0,9.139447786857438,278.94644370755697
181.89747161246257,11,14,0,0,14.199962488309879,336.70551323157673
36.756938665178154,6,6,0,0,55.75427165861042,157.4018335325115
48.27112165985165,6,11,0,0,6.306752411776221,99.9403861356619
194.30762371428628,10,7,1,0,9.11927461763003,355.4160413453249
37.014413589188464,3,7,1,0,1.0746360756842213,90.77902280219286
171.02263358054626,6,14,0,1,30.039647333910292,317.9222097094157
98.96329343315892,6,15,0,0,9.071743386858158,178.95122215141168
50.198983806232235,9,7,1,0,1.08478648246416,124.08115481639757
174.27923035322976,7,14,0,0,5.108450803752015,303.3849294294876
89.61574574553043,7,17,1,0,0.8478867382464867,194.44385108381266
103.44865343200834,8,17,1,0,6.875644168543347,241.5581957380904
72.48744051055337,6,13,0,0,3.2441832146880136,138.15442256732294
118.99721943555056,6,12,0,1,4.159384069333342,226.37331347967904
33.54125064441953,8,13,0,0,0.7157987834501653,125.43733334464129
78.82522579370038,5,18,1,1,14.372019568879857,173.9908074971589
193.9130521447222,5,17,1,0,18.396480972272773,351.77980144958076
52.36855310752438,7,14,0,0,1.5098038782611352,116.56455543541637
131.69059624371715,7,15,0,0,13.889077623030758,256.7654458223211
65.71282278071428,5,14,0,0,1.3761915617336098,115.57732952152367
154.92115201163352,4,8,1,0,0.8942352363840602,277.90073418162604
27.043858482951617,4,15,0,0,1.2114308052742004,60.41533288080021
193.9943879706304,11,6,0,0,0.32299978663562107,347.58883277538297
91.3041187353442,7,13,0,0,4.717244912592985,183.3996992414467
47.974042205946326,7,18,1,1,30.55949603905033,171.48543960133685
15.625852718672519,5,18,1,0,22.951616684074388,85.88492874752255
34.781823112420604,2,15,0,0,4.0332811074910575,64.99168884340857
104.43501576264751,6,9,1,1,15.830283233715644,229.72077459190416
68.06363210982597,8,10,0,0,17.406054348849292,181.82484635670846
165.94778981063928,5,19,0,0,1.649435316864938,273.0573552479938
86.74661720869938,4,16,1,0,2.6065759987964077,181.14490310331507
50.49414024493835,6,11,0,0,11.727830577029216,106.34784904760258
123.81185233420199,8,11,0,1,3.065670209605967,255.1656807906437
141.6486661602037,10,12,0,0,27.830903666264895,286.4828338567903
34.24133967228902,3,19,0,0,2.6229030672017153,64.54847925489173
34.356224041375214,7,15,0,0,16.0517446273524,100.53548782017685
8.297613959775052,3,8,1,1,14.192322522567437,48.75474855810722
147.54400099806247,4,7,1,0,7.006924478649794,282.45630557239605
133.09710099673921,6,17,1,1,3.0554158468314148,270.40206217096085
95.45154427421296,4,14,0,0,0.3444572000130622,177.79033490946185
168.98991934487023,5,19,0,0,17.624929183445055,330.33245873781823
161.32836043706058,6,7,1,0,4.744230637530356,305.931124012934
117.48551851495368,5,14,0,0,4.156824924957078,209.56153295210402
173.78598482213846,6,15,0,0,0.45513963734746427,297.2527471483951
41.96240079731688,3,9,1,0,1.6408406679919407,114.69885120413434
23.27200426014785,5,16,1,1,4.587320260164432,52.2312178492642
54.680172691880934,6,6,0,0,11.738626359531377,125.35504856127912
12.360284361773656,7,8,1,0,2.323464056168169,96.73803735335272
106.70273607220537,11,15,0,0,1.786612057583481,229.48494489646248
187.38453276669733,6,19,0,0,3.0421313631262277,319.83870299675135
8.82936459303342,7,7,1,0,3.3328430565465705,59.842620721681605
25.299872887995335,8,9,1,0,5.276035684947281,83.29285645923781
90.98760662840363,5,7,1,0,4.4775050125777485,186.74316083131856
186.84112848805307,8,17,1,1,0.7679863405011051,352.3503650170318
63.91506489037335,7,15,0,0,9.621045509393717,156.60642870830114
101.9397269289901,3,11,0,0,1.3979432283693454,174.74290875035385
9.272998951028027,4,16,1,0,20.282244466568194,79.113193149211
30.520296991455684,5,15,0,0,19.626463318174235,91.96164546064628
197.33939446881053,5,6,0,0,0.7514128484940623,303.3680472893109
193.05862059077307,6,10,0,1,5.328990963252437,330.1682266437178
1.9830562059475136,8,14,0,0,6.479470315943139,90.77669461164268
190.41054529922457,4,6,0,0,54.890179105681234,332.5066081496326
128.18486762528457,4,9,1,0,2.893622991137118,239.62123539083575
173.7157406094844,7,7,1,0,10.10464730793559,325.2547932163356
91.49323127113796,4,16,1,0,6.10809069936834,186.10641452949432
103.6036096872708,10,7,1,0,14.63578135526973,214.82255563522105
98.28046947112712,8,10,0,1,2.8560092994573067,226.056199143945
133.70598725167477,6,7,1,0,11.423171973586433,261.7959000387275
28.790599696506266,7,18,1,0,1.391373009001291,91.44864366214551
6.964744384662913,7,10,0,0,0.15242669308819284,57.32153762888957
